"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"29095","Jackson, MO","4","CA6N","9","...","Average compensation per job (dollars) 3/",45680,47191,48346,50327,52291,54388,55972,57600,58936,60360,61174,63083,63855,64522,66848
"29095","Jackson, MO","4","CA6N","81","111-112","  Farm compensation",2818,2668,2883,2381,2752,2334,3528,2751,2590,2192,1990,2428,1654,2151,1922
"29095","Jackson, MO","4","CA6N","82","...","  Nonfarm compensation",18820154,19012843,19027622,19721641,20534844,21560414,22305724,22858454,22597016,22509179,22733862,23864433,24188915,24605822,26043747
"29095","Jackson, MO","4","CA6N","90","113-814","    Private nonfarm compensation",15631727,15635952,15461563,15974784,16663472,17566401,18079786,18364069,17995640,17881179,18188679,19354017,19704309,20154738,21515848
"29095","Jackson, MO","4","CA6N","100","113-115","      Forestry, fishing, and related activities",2597,2499,3383,2663,2530,2728,2370,2540,2602,2546,2373,2688,2753,3024,2821
"29095","Jackson, MO","4","CA6N","101","113","        Forestry and logging",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29095","Jackson, MO","4","CA6N","102","114","        Fishing, hunting and trapping",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29095","Jackson, MO","4","CA6N","103","115","        Support activities for agriculture and forestry",2597,2499,3383,2663,2530,2728,2370,2540,2602,2546,2373,2688,2753,3024,2821
"29095","Jackson, MO","4","CA6N","200","21","      Mining, quarrying, and oil and gas extraction",3480,3883,4163,4614,5373,4156,4302,4330,4594,4624,4876,4765,4188,4141,5253
"29095","Jackson, MO","4","CA6N","201","211","        Oil and gas extraction",319,318,340,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","202","212","        Mining (except oil and gas)",3161,3565,3823,4232,4536,"(D)","(D)",2817,2754,3032,2804,2693,2505,2605,3259
"29095","Jackson, MO","4","CA6N","203","213","        Support activities for mining",0,0,0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","300","22","      Utilities",340974,423743,204506,206449,198815,223903,246268,268649,"(D)","(D)","(D)","(D)",211103,"(D)","(D)"
"29095","Jackson, MO","4","CA6N","400","23","      Construction",1128132,1094870,1148119,1126765,1198007,1330957,1346957,1395680,1234212,1081636,1051785,1100786,1148433,1238147,1407292
"29095","Jackson, MO","4","CA6N","401","236","        Construction of buildings",228118,231998,239405,238807,261238,319009,324385,323018,277275,252754,239384,247840,263495,269009,293181
"29095","Jackson, MO","4","CA6N","402","237","        Heavy and civil engineering construction",122246,121986,150304,142070,148211,168128,173076,195520,161295,160069,160786,147213,158044,174220,192073
"29095","Jackson, MO","4","CA6N","403","238","        Specialty trade contractors",777768,740886,758410,745888,788558,843820,849496,877142,795642,668813,651615,705733,726894,794918,922038
"29095","Jackson, MO","4","CA6N","500","31-33","      Manufacturing",1567566,1567988,1579078,1661432,1654948,1693271,1673503,1727871,1621386,1618295,1630641,1681958,1715524,1672087,1660190
"29095","Jackson, MO","4","CA6N","510","321,327-339","        Durable goods manufacturing",875605,899883,932769,995804,1012258,1051214,1053965,1079033,999838,992913,1016399,1060065,1084291,1064490,1046042
"29095","Jackson, MO","4","CA6N","511","321","          Wood product manufacturing",9027,9154,9502,9353,10081,10183,9860,9797,8850,8548,7356,7773,9004,10230,"(D)"
"29095","Jackson, MO","4","CA6N","512","327","          Nonmetallic mineral product manufacturing",43273,42693,42425,46326,52083,56372,55566,50522,42051,40029,38024,35012,38137,35169,35409
"29095","Jackson, MO","4","CA6N","513","331","          Primary metal manufacturing",32349,12217,7494,7563,7357,7331,7416,7396,6146,7538,8163,8793,10150,13954,13449
"29095","Jackson, MO","4","CA6N","514","332","          Fabricated metal product manufacturing",422800,467736,500559,542387,544051,555618,550124,579627,577807,576011,602164,629696,635912,357122,317791
"29095","Jackson, MO","4","CA6N","515","333","          Machinery manufacturing",104790,103268,107007,107223,120324,140547,149260,153575,138150,137713,129916,132477,123966,115914,121761
"29095","Jackson, MO","4","CA6N","516","334","          Computer and electronic product manufacturing",72767,68193,61726,66188,63176,73619,79467,77167,65637,56709,47329,40218,47519,318124,330592
"29095","Jackson, MO","4","CA6N","517","335","          Electrical equipment, appliance, and component manufacturing",23518,27258,29671,34681,32482,32409,30633,27642,26022,32959,35570,35952,35127,32210,30123
"29095","Jackson, MO","4","CA6N","518","3361-3363","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)","(D)","(D)","(D)",60714,57126,54872,"(D)","(D)","(D)","(D)","(D)",53342,50029,51002
"29095","Jackson, MO","4","CA6N","519","3364-3369","          Other transportation equipment manufacturing","(D)","(D)","(D)","(D)",14454,16255,16171,"(D)","(D)","(D)","(D)","(D)",17709,17825,"(D)"
"29095","Jackson, MO","4","CA6N","521","337","          Furniture and related product manufacturing",46316,46703,47509,47704,46080,50679,52250,49961,32716,26855,28181,31123,32754,36073,39904
"29095","Jackson, MO","4","CA6N","522","339","          Miscellaneous manufacturing",50191,49441,52567,57742,61456,51075,48346,47073,45670,45129,59733,74866,80671,77840,73805
"29095","Jackson, MO","4","CA6N","530","311-316,322-326","        Nondurable goods manufacturing",691961,668105,646309,665628,642690,642057,619538,648838,621548,625382,614242,621893,631233,607597,614148
"29095","Jackson, MO","4","CA6N","531","311","          Food manufacturing",109535,129366,111797,116865,95328,94843,102971,120595,118687,116578,111777,111152,100282,98320,98176
"29095","Jackson, MO","4","CA6N","532","312","          Beverage and tobacco product manufacturing",10049,10818,11470,12725,14036,13545,14975,16550,16766,18411,15614,17709,24423,21055,17294
"29095","Jackson, MO","4","CA6N","533","313","          Textile mills","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","534","314","          Textile product mills",5036,4942,4779,4750,8066,7862,7331,8455,7423,7941,6765,7118,7889,8429,8941
"29095","Jackson, MO","4","CA6N","535","315","          Apparel manufacturing",6291,5306,4622,1652,1590,2022,1242,1491,"(D)",5511,5469,4747,4551,4474,4453
"29095","Jackson, MO","4","CA6N","536","316","          Leather and allied product manufacturing","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","537","322","          Paper manufacturing",111552,112188,110715,107613,105147,105265,109677,118451,114252,115264,111789,107598,105745,103506,111349
"29095","Jackson, MO","4","CA6N","538","323","          Printing and related support activities",119784,106067,106688,106473,105683,108132,103611,101418,85946,83407,81249,82858,83101,77087,68379
"29095","Jackson, MO","4","CA6N","539","324","          Petroleum and coal products manufacturing",30541,28978,35449,33024,38183,44112,35302,39081,44808,39455,41780,40471,42779,47375,49770
"29095","Jackson, MO","4","CA6N","541","325","          Chemical manufacturing",211088,180059,171151,190954,180372,162775,142680,137462,128469,134197,136880,148442,156432,143721,147895
"29095","Jackson, MO","4","CA6N","542","326","          Plastics and rubber products manufacturing",84911,86435,85473,84986,87849,96704,95334,97258,92034,94630,100036,98707,103019,100786,105152
"29095","Jackson, MO","4","CA6N","600","42","      Wholesale trade",1037615,1041711,1032156,1039755,1124184,1163774,1238562,1261965,1152548,1116203,1165526,1308385,1275925,1308990,1304682
"29095","Jackson, MO","4","CA6N","700","44-45","      Retail trade",1050741,1083234,1118807,1116101,1123506,1156565,1151100,1129209,1117891,1133694,1143034,1166413,1212746,1206742,1243620
"29095","Jackson, MO","4","CA6N","701","441","        Motor vehicle and parts dealers",251258,253683,245447,247454,246807,253329,260984,249717,229167,239781,249924,256385,260607,264455,279935
"29095","Jackson, MO","4","CA6N","702","442","        Furniture and home furnishings stores",34140,36506,40030,36532,34879,35871,34904,32927,26179,27892,32427,39110,46705,48708,47008
"29095","Jackson, MO","4","CA6N","703","443","        Electronics and appliance stores",60743,54031,50674,51729,44276,40013,40106,45119,45869,45837,43739,41287,45642,41936,40454
"29095","Jackson, MO","4","CA6N","704","444","        Building material and garden equipment and supplies dealers",90918,98249,102728,105781,106424,108573,105747,100260,98129,94652,94841,94808,96072,95642,94557
"29095","Jackson, MO","4","CA6N","705","445","        Food and beverage stores",126152,123221,129863,124716,121186,126224,120993,124405,131732,170243,169520,170204,180658,185686,189748
"29095","Jackson, MO","4","CA6N","706","446","        Health and personal care stores",70209,75589,81529,86127,92876,94091,93151,90775,91390,94295,91114,93185,88755,97678,95529
"29095","Jackson, MO","4","CA6N","707","447","        Gasoline stations",43615,44725,46428,44207,43980,45750,46952,49602,46946,50864,51449,52104,53437,58277,63665
"29095","Jackson, MO","4","CA6N","708","448","        Clothing and clothing accessories stores",79831,84798,87529,71770,72015,69750,70847,72491,65908,67213,69290,71392,74528,70067,73123
"29095","Jackson, MO","4","CA6N","709","451","        Sporting goods, hobby, musical instrument, and book stores",28277,29575,29651,29564,30858,29888,29310,32261,31316,30131,29219,29117,30850,31657,33104
"29095","Jackson, MO","4","CA6N","711","452","        General merchandise stores",176586,193711,211669,220274,227983,225142,222797,217286,234176,185934,193807,197600,190442,199217,200762
"29095","Jackson, MO","4","CA6N","712","453","        Miscellaneous store retailers",62898,65640,65623,66780,68619,91157,89058,76790,73698,61632,65706,64490,66891,65299,69906
"29095","Jackson, MO","4","CA6N","713","454","        Nonstore retailers",26114,23506,27636,31167,33603,36777,36251,37576,43381,65220,51998,56731,78159,48120,55829
"29095","Jackson, MO","4","CA6N","800","48-49","      Transportation and warehousing",559770,519416,506155,564553,636503,697926,712147,710513,"(D)","(D)","(D)","(D)",771946,"(D)","(D)"
"29095","Jackson, MO","4","CA6N","801","481","        Air transportation",403,602,917,"(D)","(D)","(D)","(D)","(D)","(D)",1903,2235,"(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","802","482","        Rail transportation","(D)","(D)","(D)",184590,205843,215508,229209,248416,226061,228916,262708,287615,279319,300387,306813
"29095","Jackson, MO","4","CA6N","803","483","        Water transportation",0,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","804","484","        Truck transportation",234888,204460,187019,212756,233926,265033,257128,247093,225046,210317,226485,232220,242242,251319,279116
"29095","Jackson, MO","4","CA6N","805","485","        Transit and ground passenger transportation",38947,37643,34643,39613,47158,52485,47346,49844,41110,39612,38668,42161,44259,45914,49228
"29095","Jackson, MO","4","CA6N","806","486","        Pipeline transportation","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0,0
"29095","Jackson, MO","4","CA6N","807","487","        Scenic and sightseeing transportation","(D)","(D)","(D)","(D)",221,247,276,239,155,"(D)",102,109,116,558,772
"29095","Jackson, MO","4","CA6N","808","488","        Support activities for transportation",24751,23504,27328,30867,41935,46320,48688,53378,48097,48827,50461,55393,91402,130750,135822
"29095","Jackson, MO","4","CA6N","809","492","        Couriers and messengers",19502,"(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",19211,20804,23593
"29095","Jackson, MO","4","CA6N","811","493","        Warehousing and storage",74512,66905,65827,73715,83266,95199,107295,88083,81119,83489,80629,82943,87959,69222,74839
"29095","Jackson, MO","4","CA6N","900","51","      Information",1528930,1353481,1339900,1366640,1320367,1296615,1381959,1104525,1198304,852044,742041,810814,815753,817626,794940
"29095","Jackson, MO","4","CA6N","901","511","        Publishing industries (except Internet)",462639,427864,445852,448328,430796,436539,463098,243329,173480,123194,101028,114712,105627,116274,116728
"29095","Jackson, MO","4","CA6N","902","512","        Motion picture and sound recording industries",17342,18824,16766,18049,15888,14292,16101,16553,17907,17945,17203,19246,18670,15855,15257
"29095","Jackson, MO","4","CA6N","903","515","        Broadcasting (except Internet)",57180,54323,55758,71912,70714,71461,73445,73940,115711,115679,70535,71993,70911,73504,72193
"29095","Jackson, MO","4","CA6N","904","516","        Internet publishing and broadcasting 4/",1597,2109,2853,"(D)","(D)","(D)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)"
"29095","Jackson, MO","4","CA6N","905","517","        Telecommunications",661394,537963,491183,497337,429201,376695,406545,354064,472935,250418,253741,295269,301716,298850,285872
"29095","Jackson, MO","4","CA6N","906","518","        Data processing, hosting, and related services",311149,283800,311364,308898,350992,373835,395729,389763,391198,313409,267976,273743,281187,277303,276723
"29095","Jackson, MO","4","CA6N","907","519","        Other information services 4/",17629,28598,16124,"(D)","(D)","(D)",27041,26876,27073,31399,31558,35851,37642,35840,28167
"29095","Jackson, MO","4","CA6N","1000","52","      Finance and insurance",1786052,1831650,1818415,1870694,1953229,2095846,2089588,2080069,2080456,2240156,2292995,2567398,2478444,2513654,2560903
"29095","Jackson, MO","4","CA6N","1001","521","        Monetary Authorities-central bank","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","1002","522","        Credit intermediation and related activities",514174,550883,542039,531857,481889,458131,451942,414239,431688,455318,467613,542323,522336,518375,515035
"29095","Jackson, MO","4","CA6N","1003","523","        Securities, commodity contracts, and other financial investments and related activities",508533,499044,495089,497966,577286,681000,679716,677494,662012,665910,716616,732899,"(D)","(D)","(D)"
"29095","Jackson, MO","4","CA6N","1004","524","        Insurance carriers and related activities",697847,712824,711113,767601,820219,881450,877095,903949,899748,1021650,1006621,1197597,1134891,1171967,1184754
"29095","Jackson, MO","4","CA6N","1005","525","        Funds, trusts, and other financial vehicles","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)","(D)",0,0,0
"29095","Jackson, MO","4","CA6N","1100","53","      Real estate and rental and leasing",297418,292738,294122,301108,307207,325283,331456,335666,328245,321624,281527,293184,290599,291983,360500
"29095","Jackson, MO","4","CA6N","1101","531","        Real estate",241220,230326,235126,239167,248189,264737,260607,265124,264369,262782,226746,244510,241624,241242,302446
"29095","Jackson, MO","4","CA6N","1102","532","        Rental and leasing services",51782,58938,55338,58193,56075,57831,67955,67780,61063,56354,52615,46520,46732,48723,56238
"29095","Jackson, MO","4","CA6N","1103","533","        Lessors of nonfinancial intangible assets (except copyrighted works)",4416,3474,3658,3748,2943,2715,2894,2762,2813,2488,2166,2154,2243,2018,1816
"29095","Jackson, MO","4","CA6N","1200","54","      Professional, scientific, and technical services",1708602,1703446,1700258,1784383,1837320,2055275,2187630,2356654,2472453,2466540,2582441,2775417,2887108,2983031,3584458
"29095","Jackson, MO","4","CA6N","1300","55","      Management of companies and enterprises",701097,644561,617281,694495,964160,952135,877000,840110,732434,940543,1002768,1020448,987247,1018250,949443
"29095","Jackson, MO","4","CA6N","1400","56","      Administrative and support and waste management and remediation services",613492,619612,512650,554175,571094,619096,682676,786104,689543,674136,657948,699846,669927,701626,784800
"29095","Jackson, MO","4","CA6N","1401","561","        Administrative and support services",579373,575341,463809,507178,520782,569718,639913,742403,645693,626013,613421,652665,621878,650773,729294
"29095","Jackson, MO","4","CA6N","1402","562","        Waste management and remediation services",34119,44271,48841,46997,50312,49378,42763,43701,43850,48123,44527,47181,48049,50853,55506
"29095","Jackson, MO","4","CA6N","1500","61","      Educational services",171556,187581,205779,216444,215811,232835,260821,254827,260329,278832,289435,310326,300581,309475,301832
"29095","Jackson, MO","4","CA6N","1600","62","      Health care and social assistance",1757575,1803809,1888721,1925486,2005193,2103046,2192001,2385069,2507689,2590872,2710528,2849800,2981859,3010374,3217693
"29095","Jackson, MO","4","CA6N","1601","621","        Ambulatory health care services",799762,824289,843853,827866,845971,883243,915067,973140,1003550,1032572,1068736,1085643,1113902,1119337,1184772
"29095","Jackson, MO","4","CA6N","1602","622","        Hospitals",696860,696531,747892,783652,816063,863717,910038,1010454,1065803,1107002,1160603,1241282,1311130,1311956,1421296
"29095","Jackson, MO","4","CA6N","1603","623","        Nursing and residential care facilities",146368,158202,161250,166276,179274,189284,194970,217368,236817,240563,274502,279789,292545,298496,305852
"29095","Jackson, MO","4","CA6N","1604","624","        Social assistance",114585,124787,135726,147692,163885,166802,171926,184107,201519,210735,206687,243086,264282,280585,305773
